Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
68316,Indian Subcontinent,Indian,Asian,64.8082,3576.5608,223.5480,271.1399,Indian Subcontinent
68317,Indian Subcontinent,Indian,Asian,18.9638,158.9619,3.1997,9.0458,Indian Subcontinent
68318,Indian Subcontinent,Indian,Asian,23.4838,1039.7300,56.9469,80.8520,Indian Subcontinent
68319,Indian Subcontinent,Indian,Asian,28.6988,123.5975,2.5496,1.0588,Indian Subcontinent
68320,Indian Subcontinent,Indian,Asian,37.8609,232.1040,6.2385,6.4302,Indian Subcontinent
68321,Indian Subcontinent,Indian,Asian,13.3600,54.6037,1.6306,0.1670,Indian Subcontinent
68322,Indian Subcontinent,Indian,Asian,85.7166,990.0235,14.7957,73.3531,Indian Subcontinent
68323,Indian Subcontinent,Indian,Asian,1033.7889,5973.2570,228.5356,190.1993,Indian Subcontinent
68325,Indian Subcontinent,Indian,Asian,44.9790,493.6260,16.1772,27.0708,Indian Subcontinent
68326,Indian Subcontinent,Indian,Asian,29.8741,154.2650,7.6545,1.0086,Indian Subcontinent
68327,Indian Subcontinent,Indian,Asian,63.0300,277.2890,10.3102,2.0546,Indian Subcontinent
68328,Indian Subcontinent,Indian,Asian,7.5461,269.7838,2.2406,27.9195,Indian Subcontinent
68329,Indian Subcontinent,Indian,Asian,30.3019,610.4495,8.9701,53.6018,Indian Subcontinent
68330,Indian Subcontinent,Indian,Asian,13.0374,126.5140,3.9262,7.7438,Indian Subcontinent
68331,Indian Subcontinent,Indian,Asian,23.5017,388.2313,22.3122,25.4362,Indian Subcontinent
68332,Indian Subcontinent,Indian,Asian,528.1455,2836.3308,68.6284,50.4053,Indian Subcontinent
68333,Indian Subcontinent,Indian,Asian,155.2957,1089.2604,23.1076,42.0329,Indian Subcontinent
68334,Indian Subcontinent,Indian,Asian,0.1777,0.8000,0.0182,0.0075,Indian Subcontinent
68335,Indian Subcontinent,Indian,Asian,10.5711,439.7049,32.9413,28.7452,Indian Subcontinent
68336,Indian Subcontinent,Indian,Asian,22.8891,844.0582,8.6184,86.4660,Indian Subcontinent
68337,Indian Subcontinent,Indian,Asian,21.4892,834.1055,8.4376,85.9670,Indian Subcontinent
68338,Indian Subcontinent,Indian,Asian,100.7980,402.9900,0.0000,0.0000,Indian Subcontinent
68339,Indian Subcontinent,Indian,Asian,425.3465,2048.8010,42.6980,17.9972,Indian Subcontinent
68340,Indian Subcontinent,Indian,Asian,18874.9363,105802.3600,7082.2132,523.2829,Indian Subcontinent
68341,Indian Subcontinent,Indian,Asian,36.6072,177.2025,7.5492,0.3645,Indian Subcontinent
68342,Indian Subcontinent,Indian,Asian,,,,,Indian Subcontinent
68343,Indian Subcontinent,Indian,Asian,45.1603,551.7245,10.0721,41.9316,Indian Subcontinent
68344,Indian Subcontinent,Indian,Asian,284.8226,2070.4760,75.6453,67.1289,Indian Subcontinent
68345,Indian Subcontinent,Indian,Asian,196.3367,902.4240,16.2507,3.4464,Indian Subcontinent
68346,Indian Subcontinent,Indian,Asian,23.1852,469.0000,14.8196,38.9604,Indian Subcontinent
68347,Indian Subcontinent,Indian,Asian,382.0140,1935.1180,36.6680,24.3002,Indian Subcontinent
68348,Indian Subcontinent,Indian,Asian,54.0446,522.9990,16.1621,31.7133,Indian Subcontinent
68349,Indian Subcontinent,Indian,Asian,15.5312,1884.3480,116.9523,147.1416,Indian Subcontinent
68350,Indian Subcontinent,Indian,Asian,100.3401,1133.8470,24.8658,78.4866,Indian Subcontinent
68351,Indian Subcontinent,Indian,Asian,51.3423,929.0010,8.0356,84.0233,Indian Subcontinent
68352,Indian Subcontinent,Indian,Asian,32.8695,3215.7601,120.6885,290.5158,Indian Subcontinent
68353,Indian Subcontinent,Indian,Asian,16.0208,299.5475,4.0343,26.5798,Indian Subcontinent
68354,Indian Subcontinent,Indian,Asian,166.7904,919.5000,26.7426,16.5504,Indian Subcontinent
68355,Indian Subcontinent,Indian,Asian,3.5729,14.3179,0.1884,0.0997,Indian Subcontinent
68356,Indian Subcontinent,Indian,Asian,12.3033,301.8620,4.7652,27.3038,Indian Subcontinent
68357,Indian Subcontinent,Indian,Asian,51.5237,388.8971,16.4577,14.2137,Indian Subcontinent
68358,Indian Subcontinent,Indian,Asian,33.0529,188.5982,2.2023,5.0742,Indian Subcontinent
68359,Indian Subcontinent,Indian,Asian,334.0417,1652.7080,31.2004,17.8323,Indian Subcontinent
68360,Indian Subcontinent,Indian,Asian,608.1071,4313.0120,272.6154,98.6171,Indian Subcontinent
68361,Indian Subcontinent,Indian,Asian,19.6033,92.4975,4.5166,1.2178,Indian Subcontinent
68362,Indian Subcontinent,Indian,Asian,18.7714,165.8359,5.2670,10.0056,Indian Subcontinent
68363,Indian Subcontinent,Indian,Asian,354.9668,1449.5788,4.8298,0.7793,Indian Subcontinent
68364,Indian Subcontinent,Indian,Asian,104.2954,1172.9941,64.2337,62.3761,Indian Subcontinent
68365,Indian Subcontinent,Indian,Asian,2.1602,369.0360,0.7918,41.5861,Indian Subcontinent
68366,Indian Subcontinent,Indian,Asian,4.7733,30.0580,1.2420,1.3865,Indian Subcontinent
68367,Indian Subcontinent,Indian,Asian,45.7954,337.9574,16.2119,15.4688,Indian Subcontinent
68368,Indian Subcontinent,Indian,Asian,154.9073,2802.4266,28.2397,251.0508,Indian Subcontinent
68369,Indian Subcontinent,Indian,Asian,3.5805,1775.3983,360.0386,26.2646,Indian Subcontinent
68370,Indian Subcontinent,Indian,Asian,14.9252,81.2550,4.6801,1.0006,Indian Subcontinent
68371,Indian Subcontinent,Indian,Asian,242.5327,1391.1400,41.6828,29.4056,Indian Subcontinent
68372,Indian Subcontinent,Indian,Asian,79.1517,323.6500,4.8932,2.2970,Indian Subcontinent
68373,Indian Subcontinent,Indian,Asian,120.2724,924.0109,8.9364,54.3636,Indian Subcontinent
68374,Indian Subcontinent,Indian,Asian,2.5470,7.5625,0.1270,0.0212,Indian Subcontinent
68375,Indian Subcontinent,Indian,Asian,0.2809,63.6960,0.2608,7.1624,Indian Subcontinent
68376,Indian Subcontinent,Indian,Asian,3203.4149,15303.1747,837.7276,223.4226,Indian Subcontinent
68377,Indian Subcontinent,Indian,Asian,422.0956,2487.2536,130.1968,40.6625,Indian Subcontinent
68378,Indian Subcontinent,Indian,Asian,321.2184,2167.8129,181.1520,60.8072,Indian Subcontinent
68379,Indian Subcontinent,Indian,Asian,23.8707,140.5620,5.6549,5.6028,Indian Subcontinent
68380,Indian Subcontinent,Indian,Asian,11.5638,150.3700,8.5867,7.9833,Indian Subcontinent
68381,Indian Subcontinent,Indian,Asian,370.8264,2418.0420,61.3684,80.8780,Indian Subcontinent
68382,Indian Subcontinent,Indian,Asian,24.8138,642.5965,9.5603,60.2810,Indian Subcontinent
68383,Indian Subcontinent,Indian,Asian,500.9480,3565.2680,63.4911,172.0443,Indian Subcontinent
68384,Indian Subcontinent,Indian,Asian,0.3600,71.5000,6.2800,4.7550,Indian Subcontinent
68385,Indian Subcontinent,Indian,Asian,115.9856,8492.5415,151.8315,842.6172,Indian Subcontinent
68386,Indian Subcontinent,Indian,Asian,91.9600,958.5460,32.9220,52.7232,Indian Subcontinent
68387,Indian Subcontinent,Indian,Asian,15.1498,303.3204,1.7843,27.1666,Indian Subcontinent
68388,Indian Subcontinent,Indian,Asian,26.4835,120.6284,4.4587,1.3849,Indian Subcontinent
68389,Indian Subcontinent,Indian,Asian,7492.4000,32443.6960,884.8000,121.6000,Indian Subcontinent
68390,Indian Subcontinent,Indian,Asian,36.0639,293.3376,9.6274,15.3093,Indian Subcontinent
68391,Indian Subcontinent,Indian,Asian,58.6825,1153.1348,112.0187,51.5663,Indian Subcontinent
68392,Indian Subcontinent,Indian,Asian,27.0361,679.1650,4.6638,64.2337,Indian Subcontinent
68393,Indian Subcontinent,Indian,Asian,1706.3732,8174.6066,690.5810,42.9182,Indian Subcontinent
68394,Indian Subcontinent,Indian,Asian,225.1414,5357.6220,135.3350,469.1600,Indian Subcontinent
68395,Indian Subcontinent,Indian,Asian,25.6811,465.9690,3.0348,41.4551,Indian Subcontinent
68396,Indian Subcontinent,Indian,Asian,17.1753,345.9393,5.7760,17.1338,Indian Subcontinent
68397,Indian Subcontinent,Indian,Asian,36.0679,1202.8092,184.8610,33.7895,Indian Subcontinent
68398,Indian Subcontinent,Indian,Asian,77.0723,380.2244,5.3023,7.6374,Indian Subcontinent
68399,Indian Subcontinent,Indian,Asian,88.0675,363.2113,2.1648,0.5327,Indian Subcontinent
68400,Indian Subcontinent,Indian,Asian,19437.6532,92022.6490,3611.3673,676.1772,Indian Subcontinent
68401,Indian Subcontinent,Indian,Asian,18.1389,366.1150,3.4876,32.5355,Indian Subcontinent
68402,Indian Subcontinent,Indian,Asian,284.4863,1474.7490,28.8616,23.3323,Indian Subcontinent
68403,Indian Subcontinent,Indian,Asian,253.2108,1268.6880,18.8378,17.2206,Indian Subcontinent
68404,Indian Subcontinent,Indian,Asian,185.0337,1096.0000,15.0176,38.9604,Indian Subcontinent
68405,Indian Subcontinent,Indian,Asian,35.3971,1846.1000,81.4293,153.3203,Indian Subcontinent
68406,Indian Subcontinent,Indian,Asian,17.5241,853.2815,10.3166,86.1649,Indian Subcontinent
68407,Indian Subcontinent,Indian,Asian,1.7968,6.7575,0.3688,0.1417,Indian Subcontinent
68408,Indian Subcontinent,Indian,Asian,37.1087,161.8350,1.6303,0.9952,Indian Subcontinent
68409,Indian Subcontinent,Indian,Asian,611.1821,2621.1600,37.0276,4.7535,Indian Subcontinent
68410,Indian Subcontinent,Indian,Asian,64.7093,463.3083,15.3951,15.9785,Indian Subcontinent
68411,Indian Subcontinent,Indian,Asian,2661.5852,13869.2940,1027.9609,204.6500,Indian Subcontinent
68412,Indian Subcontinent,Indian,Asian,89.5225,1905.9450,86.8105,147.1386,Indian Subcontinent
68414,Indian Subcontinent,Indian,Asian,16.5971,243.5460,2.3249,19.9100,Indian Subcontinent
68415,Indian Subcontinent,Indian,Asian,0.8391,121.4755,0.1635,13.7208,Indian Subcontinent
68416,Indian Subcontinent,Indian,Asian,35.8983,719.0300,5.7305,64.5194,Indian Subcontinent
68417,Indian Subcontinent,Indian,Asian,407.9675,3172.7320,26.1859,168.8153,Indian Subcontinent
68419,Indian Subcontinent,Indian,Asian,426.9386,20953.5026,2461.4864,1278.3432,Indian Subcontinent
68420,Indian Subcontinent,Indian,Asian,9.2568,170.0380,2.8733,14.9028,Indian Subcontinent
68421,Indian Subcontinent,Indian,Asian,84.5538,1886.3915,76.4266,147.6719,Indian Subcontinent
68422,Indian Subcontinent,Indian,Asian,40.9639,2339.7474,173.3212,161.9372,Indian Subcontinent
68423,Indian Subcontinent,Indian,Asian,134.4294,545.1520,4.8572,1.4634,Indian Subcontinent
68424,Indian Subcontinent,Indian,Asian,23.0714,130.8930,5.0257,4.8829,Indian Subcontinent
68425,Indian Subcontinent,Indian,Asian,0.0000,0.0000,0.0000,0.0000,Indian Subcontinent
68426,Indian Subcontinent,Indian,Asian,80.3810,488.6799,21.4851,15.9806,Indian Subcontinent
68427,Indian Subcontinent,Indian,Asian,37.8986,1068.4200,7.1678,103.3206,Indian Subcontinent
68428,Indian Subcontinent,Indian,Asian,124.1995,2878.8757,207.8285,179.5418,Indian Subcontinent
68429,Indian Subcontinent,Indian,Asian,33.1847,512.0644,13.8255,39.5594,Indian Subcontinent
68430,Indian Subcontinent,Indian,Asian,104.7318,617.2610,29.8855,12.4680,Indian Subcontinent
68431,Indian Subcontinent,Indian,Asian,2848.5373,13798.0854,118.6453,218.3060,Indian Subcontinent
68432,Indian Subcontinent,Indian,Asian,337.5712,1848.3105,47.6520,30.2934,Indian Subcontinent
68433,Indian Subcontinent,Indian,Asian,87.1516,422.7000,16.3557,4.1637,Indian Subcontinent
68434,Indian Subcontinent,Indian,Asian,95.1437,543.8863,15.0907,13.0806,Indian Subcontinent
68435,Indian Subcontinent,Indian,Asian,34.0209,541.9240,7.0499,46.9366,Indian Subcontinent
68436,Indian Subcontinent,Indian,Asian,38.5120,449.0124,15.0429,31.6072,Indian Subcontinent
68437,Indian Subcontinent,Indian,Asian,286.9522,1700.1242,89.6164,27.3716,Indian Subcontinent
68438,Indian Subcontinent,Indian,Asian,16.8381,539.6775,1.9442,54.7684,Indian Subcontinent
68439,Indian Subcontinent,Indian,Asian,0.0000,0.0000,0.0000,0.0000,Indian Subcontinent
68440,Indian Subcontinent,Indian,Asian,44.0708,798.9088,17.9953,65.4741,Indian Subcontinent
68441,Indian Subcontinent,Indian,Asian,92.0392,2240.7800,8.6679,208.8205,Indian Subcontinent
68442,Indian Subcontinent,Indian,Asian,147.5655,1325.1539,28.3613,77.4969,Indian Subcontinent
68443,Indian Subcontinent,Indian,Asian,9.8983,276.0607,0.9284,27.4548,Indian Subcontinent
68444,Indian Subcontinent,Indian,Asian,58.6370,256.8324,10.0377,1.5559,Indian Subcontinent
68445,Indian Subcontinent,Indian,Asian,131.8780,1270.8679,121.7518,29.7274,Indian Subcontinent
68446,Indian Subcontinent,Indian,Asian,179.9868,5277.8361,75.9116,505.1986,Indian Subcontinent
68447,Indian Subcontinent,Indian,Asian,32.7764,440.5945,19.4870,31.8837,Indian Subcontinent
68448,Indian Subcontinent,Indian,Asian,4.1342,202.1263,13.4201,14.8703,Indian Subcontinent
68449,Indian Subcontinent,Indian,Asian,16.5325,115.9750,4.6963,4.0802,Indian Subcontinent
68450,Indian Subcontinent,Indian,Asian,30074.1724,174445.4800,2760.5454,5612.6172,Indian Subcontinent
68451,Indian Subcontinent,Indian,Asian,22.9755,376.5150,16.0523,25.8938,Indian Subcontinent
68452,Indian Subcontinent,Indian,Asian,54.3146,1645.1248,103.9612,120.3565,Indian Subcontinent
68453,Indian Subcontinent,Indian,Asian,21.1746,2382.0486,199.1603,168.4299,Indian Subcontinent
68454,Indian Subcontinent,Indian,Asian,46.6528,595.3600,30.7440,31.9152,Indian Subcontinent
68455,Indian Subcontinent,Indian,Asian,8.3464,299.0073,5.3608,28.4122,Indian Subcontinent
68456,Indian Subcontinent,Indian,Asian,89.3960,402.2216,17.9807,3.5957,Indian Subcontinent
68457,Indian Subcontinent,Indian,Asian,77.7001,1155.5150,22.7177,93.4288,Indian Subcontinent
68458,Indian Subcontinent,Indian,Asian,20.9595,203.0332,11.2044,9.1889,Indian Subcontinent
68459,Indian Subcontinent,Indian,Asian,78.9897,2002.6500,82.0367,153.0014,Indian Subcontinent
68460,Indian Subcontinent,Indian,Asian,1.0071,708.0720,0.1452,81.6488,Indian Subcontinent
68461,Indian Subcontinent,Indian,Asian,26.7314,155.8435,6.8574,7.7843,Indian Subcontinent
68462,Indian Subcontinent,Indian,Asian,40.3939,340.5325,13.1771,16.4144,Indian Subcontinent
68463,Indian Subcontinent,Indian,Asian,31.5972,984.4362,17.7079,93.8049,Indian Subcontinent
68464,Indian Subcontinent,Indian,Asian,17.4863,93.0190,5.3570,0.2161,Indian Subcontinent
68465,Indian Subcontinent,Indian,Asian,3.8661,205.3618,0.9656,21.5525,Indian Subcontinent
68466,Indian Subcontinent,Indian,Asian,4.7039,428.6226,90.7764,2.8536,Indian Subcontinent
68467,Indian Subcontinent,Indian,Asian,70.1831,446.5294,20.3805,15.9415,Indian Subcontinent
68469,Indian Subcontinent,Indian,Asian,56.9581,1067.6640,139.9801,32.3577,Indian Subcontinent
68470,Indian Subcontinent,Indian,Asian,18.2459,99.1973,3.5961,2.9496,Indian Subcontinent
68471,Indian Subcontinent,Indian,Asian,18.7062,101.3456,4.2346,3.7687,Indian Subcontinent
68472,Indian Subcontinent,Indian,Asian,27.0899,569.1330,4.1985,51.9021,Indian Subcontinent
68473,Indian Subcontinent,Indian,Asian,44.5622,4537.8280,163.2092,416.5881,Indian Subcontinent
68474,Indian Subcontinent,Indian,Asian,81.1349,5391.6153,1134.1113,28.9732,Indian Subcontinent
68475,Indian Subcontinent,Indian,Asian,444.0736,2833.1372,90.0723,80.1505,Indian Subcontinent
68476,Indian Subcontinent,Indian,Asian,93.5790,374.3100,1.3530,0.6270,Indian Subcontinent
68477,Indian Subcontinent,Indian,Asian,100.9741,738.5750,13.4357,33.0023,Indian Subcontinent
68478,Indian Subcontinent,Indian,Asian,54.2894,297.8895,16.5069,6.4516,Indian Subcontinent
68479,Indian Subcontinent,Indian,Asian,238.4437,3339.4350,43.3269,271.7091,Indian Subcontinent
68480,Indian Subcontinent,Indian,Asian,71.3300,607.8894,21.9740,29.0833,Indian Subcontinent
68481,Indian Subcontinent,Indian,Asian,12.9939,357.9875,3.5057,34.6252,Indian Subcontinent
68482,Indian Subcontinent,Indian,Asian,170.1177,1035.2553,17.4586,35.4261,Indian Subcontinent
68483,Indian Subcontinent,Indian,Asian,26578.3623,132170.3550,2821.6984,1329.3866,Indian Subcontinent
68484,Indian Subcontinent,Indian,Asian,29.4012,273.4200,13.6938,12.3114,Indian Subcontinent
68485,Indian Subcontinent,Indian,Asian,0.9290,288.1950,0.4636,32.3013,Indian Subcontinent
68486,Indian Subcontinent,Indian,Asian,1.4296,7.0332,0.2752,0.1832,Indian Subcontinent
68487,Indian Subcontinent,Indian,Asian,3.6274,468.6677,0.9209,51.7946,Indian Subcontinent
68488,Indian Subcontinent,Indian,Asian,51.7197,1933.0414,196.2224,101.1216,Indian Subcontinent
68489,Indian Subcontinent,Indian,Asian,48.5618,204.4628,0.5216,0.7248,Indian Subcontinent
68490,Indian Subcontinent,Indian,Asian,142.2293,989.8960,46.5999,29.0388,Indian Subcontinent
68491,Indian Subcontinent,Indian,Asian,25.1342,94.6400,0.4732,0.3094,Indian Subcontinent
68492,Indian Subcontinent,Indian,Asian,331.1141,1794.3238,59.6082,32.2428,Indian Subcontinent
68493,Indian Subcontinent,Indian,Asian,37.1164,146.7100,2.5112,0.7658,Indian Subcontinent
68494,Indian Subcontinent,Indian,Asian,232.6593,1493.0705,42.0741,46.0908,Indian Subcontinent
68495,Indian Subcontinent,Indian,Asian,28316.2704,136270.2893,2795.2988,1190.3399,Indian Subcontinent
68497,Indian Subcontinent,Indian,Asian,309.0424,1240.0487,1.3721,0.4508,Indian Subcontinent
68498,Indian Subcontinent,Indian,Asian,71.3659,1149.0978,33.3892,84.4086,Indian Subcontinent
68499,Indian Subcontinent,Indian,Asian,7.8377,93.5300,10.7428,2.1788,Indian Subcontinent
68500,Indian Subcontinent,Indian,Asian,93.5444,633.6416,5.0147,28.2847,Indian Subcontinent
68501,Indian Subcontinent,Indian,Asian,381.7783,2402.4229,123.1998,50.0110,Indian Subcontinent
68502,Indian Subcontinent,Indian,Asian,298.1612,5232.4953,93.2540,405.6545,Indian Subcontinent
68503,Indian Subcontinent,Indian,Asian,94.1768,460.6413,18.6217,6.5650,Indian Subcontinent
68504,Indian Subcontinent,Indian,Asian,53.1529,494.6434,14.5766,29.3260,Indian Subcontinent
68505,Indian Subcontinent,Indian,Asian,67.7241,372.8450,11.0718,8.9952,Indian Subcontinent
68506,Indian Subcontinent,Indian,Asian,86.3640,408.0000,15.8520,3.0000,Indian Subcontinent
68507,Indian Subcontinent,Indian,Asian,38.3921,642.8360,4.8177,54.4936,Indian Subcontinent
68508,Indian Subcontinent,Indian,Asian,23.0955,571.3893,23.2273,44.7560,Indian Subcontinent
68509,Indian Subcontinent,Indian,Asian,53.8752,1320.6530,42.2195,114.8791,Indian Subcontinent
68510,Indian Subcontinent,Indian,Asian,35.6617,227.3124,10.2562,6.8692,Indian Subcontinent
68511,Indian Subcontinent,Indian,Asian,5407.8727,73111.2850,6362.5145,3470.8273,Indian Subcontinent
68512,Indian Subcontinent,Indian,Asian,101.8038,867.3417,13.5578,50.7466,Indian Subcontinent
68513,Indian Subcontinent,Indian,Asian,10.6248,876.2074,136.1584,29.0802,Indian Subcontinent
68514,Indian Subcontinent,Indian,Asian,173.9121,1181.9367,56.1481,35.7243,Indian Subcontinent
68516,Indian Subcontinent,Indian,Asian,56.2409,2798.4987,57.7836,265.1577,Indian Subcontinent
68517,Indian Subcontinent,Indian,Asian,448.5123,2545.3208,126.9019,37.5191,Indian Subcontinent
68518,Indian Subcontinent,Indian,Asian,23.0348,349.4565,7.3446,27.7499,Indian Subcontinent
68519,Indian Subcontinent,Indian,Asian,104.6654,537.2880,6.2309,6.5798,Indian Subcontinent
68520,Indian Subcontinent,Indian,Asian,13.0886,49.2700,0.5413,0.1394,Indian Subcontinent
68521,Indian Subcontinent,Indian,Asian,9.5932,37.9888,0.0486,0.0132,Indian Subcontinent
68522,Indian Subcontinent,Indian,Asian,159.7356,1112.3790,26.4535,41.6315,Indian Subcontinent
68523,Indian Subcontinent,Indian,Asian,21471.6800,85581.0000,55.9350,7.5900,Indian Subcontinent
68524,Indian Subcontinent,Indian,Asian,11.6141,419.3903,4.2156,42.9863,Indian Subcontinent
68525,Indian Subcontinent,Indian,Asian,189.7908,1386.7630,49.0985,53.2219,Indian Subcontinent
68526,Indian Subcontinent,Indian,Asian,6.0131,27.2183,0.8406,0.3020,Indian Subcontinent
68527,Indian Subcontinent,Indian,Asian,37.4288,1139.8462,39.5689,98.2493,Indian Subcontinent
68528,Indian Subcontinent,Indian,Asian,55.9827,280.5900,8.0000,0.3200,Indian Subcontinent
68529,Indian Subcontinent,Indian,Asian,182.6213,841.0067,14.6821,5.8026,Indian Subcontinent
68530,Indian Subcontinent,Indian,Asian,4.6973,141.1110,0.9278,13.9530,Indian Subcontinent
68531,Indian Subcontinent,Indian,Asian,38.3224,414.1462,7.8349,28.6891,Indian Subcontinent
68532,Indian Subcontinent,Indian,Asian,447.9715,4345.5873,83.9296,283.1866,Indian Subcontinent
68533,Indian Subcontinent,Indian,Asian,21.1555,92.1353,3.0057,0.6051,Indian Subcontinent
68534,Indian Subcontinent,Indian,Asian,147.7964,19834.1567,4.4181,2181.8321,Indian Subcontinent
68535,Indian Subcontinent,Indian,Asian,75.5033,312.4400,4.1911,1.2117,Indian Subcontinent
68536,Indian Subcontinent,Indian,Asian,28.9271,325.4742,6.1054,22.4271,Indian Subcontinent
68537,Indian Subcontinent,Indian,Asian,30.5324,254.0647,4.4102,14.5329,Indian Subcontinent
68538,Indian Subcontinent,Indian,Asian,19.7326,79.6360,0.2152,0.1340,Indian Subcontinent
68539,Indian Subcontinent,Indian,Asian,120.4645,489.6946,0.1870,0.2338,Indian Subcontinent
68540,Indian Subcontinent,Indian,Asian,12.1256,545.6300,58.0588,30.5190,Indian Subcontinent
68541,Indian Subcontinent,Indian,Asian,43891.1666,213414.9880,8452.5468,2010.3496,Indian Subcontinent
68542,Indian Subcontinent,Indian,Asian,144.2298,513.5908,4.9632,3.1025,Indian Subcontinent
68543,Indian Subcontinent,Indian,Asian,36.9739,149.1912,3.5772,0.8655,Indian Subcontinent
68544,Indian Subcontinent,Indian,Asian,32.9929,648.5170,13.3014,57.7676,Indian Subcontinent
68545,Indian Subcontinent,Indian,Asian,4.1530,22.8240,1.8782,0.4097,Indian Subcontinent
68546,Indian Subcontinent,Indian,Asian,63.3027,298.0400,6.6805,1.1718,Indian Subcontinent
68547,Indian Subcontinent,Indian,Asian,4255.4395,22004.1666,1802.0559,262.7994,Indian Subcontinent
68548,Indian Subcontinent,Indian,Asian,39.4931,477.2686,19.7448,32.3123,Indian Subcontinent
68549,Indian Subcontinent,Indian,Asian,40.0897,430.5092,8.7218,28.8400,Indian Subcontinent
